time_stamp,cpu_avg,cpu_max,mem_avg,mem_max,plan_cpu,plan_mem,cpu_util_percent,mem_util_percent,disk_io_percent,dist_label
545080,99.0,120.0,0.06,0.06,50.0,0.39,61,90,14,1
545090,1.0,46.0,0.19,0.19,100.0,0.49,63,89,14,1
545100,1.0,40.0,0.03,0.03,100.0,0.39,60,89,10,1
545110,88.0,103.0,0.07,0.12,100.0,0.05,64,91,10,1
545120,73.0,200.0,0.03,0.03,100.0,0.3,68,91,10,1
545130,36.0,49.0,0.02,0.02,100.0,0.2,67,92,10,1
545140,95.0,114.0,0.18,0.2,50.0,0.39,65,93,10,1
545150,78.0,78.0,0.02,0.02,50.0,0.2,63,93,10,1
545160,57.0,103.0,0.03,0.04,100.0,0.3,63,93,5,1
545170,77.0,102.0,0.0,0.0,100.0,0.3,62,93,5,1
545180,123.0,202.0,0.15,0.22,100.0,0.3,54,94,5,1
545190,69.0,92.0,0.04,0.04,50.0,0.59,54,94,5,1
545200,41.0,69.0,0.04,0.04,50.0,0.59,58,94,5,1
545210,116.0,203.0,0.47,0.59,50.0,0.59,51,94,5,1
545220,101.0,127.0,0.03,0.03,100.0,0.3,49,94,6,1
545230,178.0,772.0,0.82,1.36,100.0,0.3,51,95,6,1
545240,100.0,319.0,0.07,0.09,50.0,0.39,51,93,6,1
545250,89.0,89.0,0.03,0.03,100.0,0.3,48,93,6,1
545260,13.0,25.0,0.02,0.02,30.0,0.05,55,91,6,1
545270,96.0,211.0,0.5,0.81,50.0,0.59,46,90,6,1
545280,1.0,90.0,0.11,0.11,100.0,0.39,49,90,4,1
545290,55.0,104.0,0.04,0.05,100.0,0.3,48,91,4,1
545300,99.0,112.0,0.0,0.0,100.0,0.3,47,92,4,1
545310,144.0,417.0,0.53,0.72,100.0,0.3,43,91,4,1
545320,9.0,101.0,1.96,2.1,100.0,0.49,37,90,4,1
545330,50.0,441.0,0.12,0.15,50.0,0.59,34,91,4,1
545340,99.0,243.0,0.04,0.05,60.0,0.39,36,91,3,1
545350,107.0,201.0,0.65,0.84,50.0,0.79,48,91,3,1
545360,47.0,107.0,0.04,0.05,50.0,0.59,45,92,3,1
545370,96.0,102.0,0.07,0.08,100.0,0.2,45,94,3,1
545380,111.0,202.0,0.62,0.88,50.0,0.79,48,97,3,1
545390,10.0,29.0,0.06,0.07,50.0,0.59,54,96,3,1
545400,37.0,107.0,0.4,0.45,100.0,0.59,57,95,3,1
545410,25.0,35.0,0.11,0.22,100.0,0.2,62,96,3,1
545420,138.0,250.0,0.07,0.09,50.0,0.39,64,95,3,1
545430,189.0,820.0,0.59,1.03,100.0,0.3,61,95,3,1
545440,83.0,201.0,0.21,0.38,50.0,0.59,60,96,3,1
545450,31.0,66.0,0.09,0.1,100.0,0.2,61,96,3,1
545460,140.0,705.0,0.4,0.49,100.0,0.3,55,96,11,1
545470,67.0,110.0,0.03,0.04,100.0,0.3,52,96,11,1
545480,20.0,125.0,0.0,0.0,100.0,0.3,58,95,11,1
545490,29.0,100.0,0.03,0.03,100.0,0.3,61,96,11,1
545500,107.0,200.0,0.1,0.16,100.0,0.49,63,96,11,1
545510,55.0,75.0,0.03,0.03,100.0,0.3,64,96,11,1
545520,194.0,625.0,0.22,0.31,100.0,0.3,64,94,12,1
545530,140.0,760.0,0.25,0.27,50.0,0.39,60,95,12,1
545540,82.0,102.0,0.04,0.05,100.0,0.2,61,95,12,1
545550,113.0,164.0,0.11,0.15,50.0,0.59,65,95,12,1
545560,58.0,97.0,0.06,0.07,100.0,0.2,61,95,12,1
545570,95.0,180.0,0.15,0.16,50.0,0.59,60,94,12,1
545580,50.0,50.0,0.02,0.02,50.0,0.39,56,95,10,1
545590,94.0,149.0,0.05,0.07,50.0,0.59,57,95,10,1
545600,64.0,104.0,0.03,0.0,50.0,0.39,55,96,10,1
545610,51.0,83.0,0.03,0.03,100.0,0.3,57,97,10,1
545620,168.0,964.0,0.12,0.16,100.0,0.49,57,97,10,1
545630,93.0,102.0,0.06,0.09,50.0,0.59,58,96,10,1
545640,152.0,806.0,0.25,0.44,100.0,0.3,54,93,3,1
545650,91.0,101.0,0.03,0.03,100.0,0.59,48,93,3,1
545660,97.0,201.0,0.37,0.6,50.0,0.59,47,94,3,1
545670,31.0,122.0,0.03,0.03,100.0,0.3,46,95,3,1
545680,75.0,120.0,0.04,0.04,50.0,0.39,53,94,3,1
545690,14.0,28.0,0.02,0.03,100.0,0.2,48,94,3,1
545700,24.0,77.0,0.03,0.03,100.0,0.3,46,94,6,1
545710,87.0,201.0,0.36,0.51,50.0,0.49,46,94,6,1
545720,60.0,207.0,0.25,0.41,50.0,0.59,47,92,6,1
545730,23.0,38.0,0.04,0.04,100.0,0.3,39,89,6,1
545740,80.0,102.0,0.06,0.06,50.0,0.39,37,89,6,1
545750,65.0,100.0,0.03,0.03,100.0,0.3,41,88,6,1
545760,91.0,113.0,0.21,0.21,100.0,0.3,36,88,11,1
545770,81.0,105.0,0.21,0.21,100.0,0.3,39,87,11,1
545780,91.0,106.0,0.04,0.05,100.0,0.39,40,87,11,1
545790,60.0,77.0,0.03,0.03,100.0,0.3,45,86,11,1
545800,1.0,51.0,0.47,0.0,50.0,0.69,40,85,11,1
545810,37.0,100.0,0.03,0.03,100.0,0.3,41,86,11,1
545820,58.0,60.0,0.04,0.07,100.0,0.2,42,85,9,1
545830,232.0,968.0,0.21,0.24,100.0,0.59,38,84,9,1
545840,2.0,70.0,0.02,0.07,100.0,0.49,39,83,9,1
545850,7.0,434.0,0.04,0.08,700.0,0.61,43,83,9,1
545860,30.0,98.0,0.09,0.1,100.0,0.3,49,84,9,1
545870,37.0,46.0,0.03,0.03,100.0,0.3,37,83,9,1
545880,102.0,186.0,0.37,0.52,50.0,0.59,31,83,16,1
545890,102.0,186.0,0.37,0.52,50.0,0.59,34,84,16,1
545900,54.0,60.0,0.02,0.03,100.0,0.2,33,84,16,1
545910,75.0,99.0,0.04,0.13,100.0,0.3,31,84,16,1
545920,166.0,757.0,0.42,0.55,50.0,0.49,32,84,16,1
545930,166.0,757.0,0.42,0.55,50.0,0.49,31,85,16,1
545940,38.0,139.0,1.24,1.81,50.0,0.39,31,84,8,1
545950,37.0,40.0,0.02,0.02,100.0,0.2,26,83,8,1
545960,55.0,731.0,0.33,1.02,50.0,0.59,26,83,8,1
545970,51.0,71.0,0.03,0.03,100.0,0.2,27,84,8,1
546000,5.0,70.0,0.06,0.12,200.0,2.35,29,84,5,1
546010,60.0,70.0,0.05,0.07,100.0,0.2,29,84,5,1
546020,82.0,102.0,0.05,0.06,100.0,0.3,27,83,5,1
546030,97.0,190.0,0.12,0.29,100.0,0.96,28,84,5,1
546040,66.0,102.0,0.02,0.04,100.0,0.3,33,83,5,1
546050,70.0,176.0,0.07,0.11,100.0,0.3,35,84,5,1
546060,90.0,90.0,0.02,0.02,50.0,0.2,33,84,11,1
546070,135.0,1033.0,0.55,0.74,50.0,0.79,29,83,11,1
546080,100.0,203.0,0.03,0.04,50.0,0.39,34,83,11,1
546090,26.0,61.0,0.19,0.19,100.0,0.3,37,83,11,1
546100,46.0,76.0,0.04,0.04,100.0,0.39,34,83,11,1
546110,43.0,81.0,0.04,0.07,100.0,0.2,31,84,11,1
546120,1.0,53.0,0.96,0.97,100.0,0.49,29,83,5,1
546130,2.0,100.0,0.77,0.82,100.0,0.59,33,83,5,1
546140,15.0,55.0,0.0,0.0,100.0,0.3,33,81,5,1
546150,25.0,43.0,0.03,0.03,100.0,0.3,28,80,5,1
546160,18.0,51.0,0.03,0.03,100.0,0.3,27,80,5,1
546170,37.0,80.0,0.03,0.03,100.0,0.3,27,81,5,1
546180,69.0,100.0,0.03,0.03,100.0,0.3,28,80,5,1
546190,30.0,37.0,0.0,0.0,100.0,0.3,28,80,5,1
546200,31.0,63.0,0.03,0.03,100.0,0.3,27,80,5,1
546210,2.0,90.0,0.11,0.12,100.0,0.39,27,81,5,1
546220,50.0,143.0,0.04,0.05,100.0,0.49,29,80,5,1
546230,164.0,1203.0,0.43,0.62,100.0,0.49,28,80,5,1
546240,164.0,1203.0,0.43,0.62,100.0,0.49,39,81,3,1
546250,52.0,53.0,0.0,0.0,100.0,0.3,53,81,3,1
546270,101.0,180.0,0.35,0.5,50.0,0.59,45,82,3,1
546280,75.0,194.0,0.08,0.15,50.0,0.59,47,82,3,1
546290,96.0,170.0,0.27,0.38,50.0,0.49,42,83,3,1
546300,46.0,70.0,0.02,0.02,100.0,0.49,41,84,3,1
546310,103.0,202.0,0.62,0.86,50.0,0.79,45,84,3,1
546320,91.0,97.0,0.11,0.11,50.0,0.3,48,84,3,1
546330,93.0,101.0,0.1,0.12,50.0,0.39,45,85,3,1
546340,96.0,108.0,0.03,0.03,100.0,0.3,43,87,3,1
546350,106.0,137.0,0.12,0.13,100.0,0.3,44,87,3,1
546360,43.0,111.0,0.05,0.07,100.0,0.3,45,87,3,1
546370,26.0,49.0,0.06,0.09,50.0,0.59,44,87,3,1
546380,106.0,201.0,0.14,0.15,100.0,0.3,45,88,3,1
546390,49.0,90.0,0.03,0.04,50.0,0.39,43,87,3,1
546400,109.0,196.0,0.0,0.0,100.0,0.59,45,88,3,1
546410,101.0,389.0,0.66,1.0,50.0,0.68,52,88,3,1
546420,6.0,25.0,0.36,0.49,100.0,1.37,53,88,4,1
546430,37.0,114.0,0.05,0.06,100.0,0.3,48,88,4,1
546440,99.0,133.0,0.26,0.45,50.0,0.49,47,86,4,1
546450,99.0,133.0,0.26,0.45,50.0,0.49,50,86,4,1
546460,99.0,133.0,0.26,0.45,50.0,0.49,48,86,4,1
546470,101.0,111.0,0.03,0.03,100.0,0.59,49,86,4,1
546480,88.0,110.0,0.08,0.12,100.0,0.3,51,86,9,1
546490,98.0,98.0,0.16,0.0,100.0,0.3,50,87,9,1
546500,64.0,70.0,0.03,0.07,100.0,0.2,47,87,9,1
546510,89.0,107.0,0.62,1.23,100.0,0.39,44,87,9,1
546520,7.0,14.0,0.05,0.07,50.0,0.59,40,87,9,1
546530,105.0,513.0,0.23,0.34,100.0,0.49,40,87,9,1
546540,105.0,513.0,0.23,0.34,100.0,0.49,43,88,28,1
546550,99.0,104.0,0.26,0.31,50.0,0.39,42,88,28,1
546560,77.0,117.0,0.14,0.19,100.0,0.3,43,88,28,1
546570,113.0,382.0,3.19,3.84,100.0,1.34,42,88,28,1
546580,57.0,110.0,0.05,0.09,100.0,0.3,42,88,28,1
546590,39.0,103.0,0.06,0.08,100.0,0.3,39,88,28,1
546600,13.0,77.0,0.03,0.04,50.0,0.59,38,89,22,1
546610,194.0,731.0,0.22,0.24,100.0,0.59,42,88,22,1
546620,9.0,24.0,0.06,0.06,50.0,0.59,50,89,22,1
546630,9.0,24.0,0.06,0.06,50.0,0.59,42,89,22,1
546640,41.0,102.0,0.05,0.07,100.0,0.3,42,90,22,1
546650,108.0,202.0,0.54,0.64,50.0,0.59,43,90,22,1
546660,52.0,60.0,0.02,0.02,100.0,0.49,42,90,24,1
546670,87.0,121.0,0.12,0.16,100.0,0.3,45,89,24,1
546680,78.0,132.0,0.26,0.27,100.0,0.3,49,88,24,1
546690,97.0,107.0,1.28,1.46,100.0,0.39,53,88,24,1
546700,48.0,81.0,0.03,0.03,50.0,0.59,46,89,24,1
546710,65.0,107.0,0.14,0.16,50.0,0.39,36,87,24,1
546720,15.0,100.0,0.03,0.04,100.0,0.3,36,87,12,1
546730,9.0,25.0,0.06,0.07,50.0,0.59,36,87,12,1
546740,9.0,25.0,0.06,0.07,50.0,0.59,36,87,12,1
546750,9.0,25.0,0.06,0.07,50.0,0.59,35,88,12,1
546760,9.0,25.0,0.06,0.07,50.0,0.59,34,87,12,1
546770,24.0,160.0,0.23,0.27,100.0,0.39,34,87,12,1
546780,45.0,57.0,0.28,0.28,100.0,0.3,32,87,5,1
546790,40.0,250.0,0.97,1.08,50.0,0.39,32,86,5,1
546800,40.0,250.0,0.97,1.08,50.0,0.39,30,86,5,1
546810,40.0,250.0,0.97,1.08,50.0,0.39,30,86,5,1
546820,40.0,250.0,0.97,1.08,50.0,0.39,30,86,5,1
546830,40.0,250.0,0.97,1.08,50.0,0.39,29,86,5,1
546840,40.0,250.0,0.97,1.08,50.0,0.39,29,85,1,1
546850,40.0,250.0,0.97,1.08,50.0,0.39,28,85,1,1
546860,40.0,250.0,0.97,1.08,50.0,0.39,29,84,1,1
546870,71.0,111.0,0.04,0.04,100.0,0.3,26,84,1,1
546880,14.0,550.0,0.82,1.11,50.0,0.39,28,84,1,1
546890,26.0,79.0,0.03,0.03,100.0,0.3,25,84,1,1
546900,18.0,53.0,0.03,0.03,100.0,0.3,27,84,7,1
546910,18.0,51.0,0.03,0.03,100.0,0.3,29,85,7,1
546920,18.0,51.0,0.03,0.03,100.0,0.3,26,84,7,1
546940,43.0,53.0,0.02,0.03,100.0,0.2,30,85,7,1
546950,193.0,806.0,0.18,0.27,100.0,0.3,28,85,7,1
546960,23.0,80.0,0.03,0.04,100.0,0.2,29,85,8,1
546970,1.0,56.0,0.0,0.0,50.0,0.88,30,85,8,1
546980,165.0,1023.0,0.07,0.08,100.0,0.59,32,85,8,1
546990,165.0,1023.0,0.07,0.08,100.0,0.59,28,85,8,1
547000,24.0,45.0,0.03,0.03,100.0,0.2,24,85,8,1
547010,4.0,56.0,0.3,0.48,100.0,0.49,22,85,8,1
547020,105.0,188.0,0.11,0.18,50.0,0.39,26,85,10,1
547030,105.0,188.0,0.11,0.18,50.0,0.39,27,86,10,1
547040,95.0,103.0,0.07,0.11,50.0,0.39,26,86,10,1
547050,101.0,115.0,0.07,0.08,100.0,0.59,32,86,10,1
547060,4.0,56.0,0.36,0.53,100.0,0.49,31,86,10,1
547070,30.0,556.0,0.31,0.34,100.0,0.3,31,86,10,1
547080,30.0,556.0,0.31,0.34,100.0,0.3,30,86,14,1
547090,22.0,119.0,0.04,0.05,50.0,0.59,31,86,14,1
547100,91.0,202.0,0.54,0.77,50.0,0.79,29,87,14,1
547110,11.0,28.0,0.02,0.02,30.0,0.05,28,86,14,1
547120,58.0,143.0,0.04,0.04,50.0,0.59,25,86,14,1
547130,100.0,104.0,0.05,0.06,100.0,0.59,24,86,14,1
547140,43.0,150.0,0.62,0.8,50.0,0.79,29,87,13,1
547150,58.0,91.0,0.03,0.03,50.0,0.3,45,88,13,1
547160,27.0,78.0,0.03,0.03,100.0,0.3,49,88,13,1
547170,90.0,102.0,0.03,0.03,50.0,0.39,38,89,13,1
547180,70.0,91.0,0.03,0.03,100.0,0.3,33,89,13,1
547190,96.0,114.0,0.66,0.83,50.0,0.79,35,90,13,1
547200,6.0,52.0,0.02,0.02,50.0,0.39,35,90,15,1
547210,2.0,48.0,1.17,1.2,100.0,0.59,37,91,15,1
547220,91.0,201.0,0.23,0.31,50.0,0.59,36,92,15,1
547230,32.0,74.0,0.0,0.0,100.0,0.3,39,93,15,1
547240,19.0,192.0,0.02,0.07,100.0,0.3,43,93,15,1
547250,31.0,81.0,0.0,0.0,100.0,0.3,44,93,15,1
547260,93.0,205.0,0.02,0.0,100.0,0.39,45,94,7,1
547270,3.0,115.0,0.81,0.92,100.0,0.59,42,94,7,1
547280,27.0,107.0,0.03,0.03,100.0,0.3,44,94,7,1
547290,49.0,114.0,0.3,0.63,50.0,0.49,44,95,7,1
547300,10.0,49.0,0.03,0.03,100.0,0.3,44,95,7,1
547310,63.0,153.0,0.13,0.14,100.0,0.3,47,96,7,1
547320,86.0,102.0,0.05,0.06,50.0,0.39,48,96,7,1
547330,66.0,99.0,0.04,0.04,100.0,0.59,50,97,7,1
547340,47.0,77.0,0.03,0.03,100.0,0.3,50,97,7,1
547350,58.0,100.0,0.0,0.0,50.0,0.2,48,97,7,1
547360,4.0,63.0,0.46,0.7,50.0,0.59,49,97,7,1
547370,4.0,9.0,0.05,0.05,50.0,0.39,50,97,7,1
547380,24.0,30.0,0.02,0.02,100.0,0.3,51,96,4,1
547390,19.0,70.0,0.03,0.03,50.0,0.3,52,96,4,1
547400,47.0,105.0,0.03,0.04,50.0,0.59,51,96,4,1
547410,28.0,108.0,0.0,0.0,100.0,0.3,51,96,4,1
547420,91.0,100.0,0.02,0.02,100.0,0.3,48,96,4,1
547430,84.0,101.0,0.03,0.03,50.0,0.59,48,95,4,1
547440,98.0,98.0,0.02,0.02,100.0,0.3,44,95,3,1
547450,6.0,115.0,0.0,0.0,100.0,0.3,51,94,3,1
547460,6.0,23.0,0.02,0.02,30.0,0.05,55,94,3,1
547470,75.0,145.0,0.09,0.13,100.0,0.3,59,94,3,1
547480,59.0,105.0,0.27,0.49,50.0,0.49,64,95,3,1
547490,39.0,93.0,0.04,0.04,50.0,0.59,56,95,3,1
547500,1.0,4.0,0.02,0.0,100.0,0.49,54,95,18,1
547510,86.0,100.0,0.02,0.0,100.0,0.3,46,95,18,1
547520,86.0,145.0,0.13,0.19,100.0,0.3,46,95,18,1
547530,50.0,73.0,0.14,0.17,100.0,0.2,45,94,18,1
547540,50.0,73.0,0.14,0.17,100.0,0.2,40,93,18,1
547550,159.0,573.0,0.22,0.26,100.0,0.59,38,93,18,1
547560,85.0,276.0,0.06,0.15,100.0,0.3,40,93,9,1
547570,80.0,149.0,0.06,0.1,50.0,0.39,39,92,9,1
547580,61.0,107.0,0.04,0.05,50.0,0.3,41,93,9,1
547590,21.0,100.0,0.04,0.04,50.0,0.3,39,93,9,1
547600,40.0,56.0,0.03,0.03,100.0,0.3,37,91,9,1
547610,33.0,141.0,1.29,1.34,100.0,0.49,34,91,9,1
547620,83.0,109.0,0.15,0.23,100.0,0.3,41,92,6,1
547630,54.0,202.0,0.15,0.3,50.0,0.59,48,93,6,1
547640,100.0,202.0,0.23,0.31,50.0,0.59,46,93,6,1
547650,21.0,45.0,0.03,0.03,100.0,0.2,49,93,6,1
547660,26.0,32.0,0.03,0.03,100.0,0.2,40,93,6,1
547670,83.0,142.0,0.07,0.1,50.0,0.39,37,93,6,1
547680,30.0,49.0,0.03,0.03,100.0,0.3,37,92,9,1
547690,93.0,164.0,0.39,0.57,100.0,0.77,36,91,9,1
547700,23.0,30.0,0.0,0.0,100.0,0.2,36,91,9,1
547710,35.0,48.0,0.04,0.04,100.0,0.3,37,92,9,1
547720,103.0,201.0,0.23,0.36,50.0,0.49,35,91,9,1
547730,50.0,97.0,0.02,0.03,100.0,0.49,35,90,9,1
547740,17.0,53.0,0.04,0.05,50.0,0.59,34,91,17,1
547750,63.0,99.0,0.04,0.04,50.0,0.39,31,91,17,1
547760,90.0,117.0,0.14,0.21,100.0,0.3,35,91,17,1
547770,33.0,58.0,0.03,0.03,100.0,0.3,33,91,17,1
547780,104.0,172.0,0.04,0.05,100.0,0.49,34,91,17,1
547790,89.0,151.0,0.21,0.23,100.0,0.3,35,92,17,1
547800,1.0,24.0,0.07,0.07,100.0,0.39,33,91,7,1
547810,30.0,83.0,0.04,0.04,50.0,0.59,37,92,7,1
547820,78.0,189.0,0.23,0.23,100.0,0.3,39,92,7,1
547830,26.0,34.0,0.02,0.02,100.0,0.2,38,92,7,1
547840,60.0,136.0,0.04,0.05,50.0,0.39,41,92,7,1
547850,95.0,117.0,0.5,0.68,50.0,0.59,36,92,7,1
547860,92.0,93.0,0.03,0.03,100.0,0.59,34,91,10,1
547870,66.0,66.0,0.03,0.03,50.0,0.3,36,91,10,1
547880,28.0,44.0,0.0,0.0,100.0,0.2,33,90,10,1
547890,99.0,102.0,0.07,0.08,100.0,1.53,31,90,10,1
547900,77.0,117.0,0.05,0.06,100.0,0.3,32,90,10,1
547910,33.0,34.0,0.0,0.0,100.0,0.2,32,90,10,1
547920,27.0,30.0,0.0,0.0,100.0,0.2,37,91,12,1
547930,29.0,42.0,0.0,0.0,100.0,0.2,39,92,12,1
547940,64.0,103.0,0.13,0.14,50.0,0.2,41,91,12,1
547950,96.0,149.0,0.28,0.46,50.0,0.69,34,92,12,1
547960,85.0,155.0,0.04,0.05,50.0,0.39,33,93,12,1
547970,88.0,97.0,0.24,0.25,100.0,0.3,38,93,12,1
547980,85.0,116.0,0.04,0.04,100.0,0.3,37,93,7,1
547990,113.0,202.0,0.07,0.09,50.0,0.3,36,93,7,1
548000,107.0,343.0,0.13,0.28,100.0,0.3,33,92,7,1
548010,119.0,315.0,0.12,0.17,50.0,0.39,33,92,7,1
548020,62.0,84.0,0.03,0.03,100.0,0.3,40,93,7,1
548030,152.0,753.0,1.24,1.94,100.0,0.3,41,93,7,1
548040,98.0,102.0,0.05,0.06,50.0,0.39,35,94,11,1
548050,45.0,81.0,0.03,0.03,50.0,0.39,33,92,11,1
548060,74.0,101.0,0.26,0.38,100.0,0.2,32,93,11,1
548070,3.0,66.0,2.62,2.8,100.0,0.59,34,95,11,1
548080,168.0,803.0,0.6,0.95,100.0,0.3,35,93,11,1
548090,44.0,53.0,0.03,0.03,100.0,0.3,30,92,11,1
548100,10.0,29.0,0.05,0.07,50.0,0.39,36,92,4,1
548110,42.0,101.0,0.23,0.49,50.0,0.69,41,92,4,1
548120,6.0,31.0,0.02,0.02,50.0,0.2,38,93,4,1
548130,28.0,167.0,0.05,0.06,50.0,0.59,36,92,4,1
548140,33.0,100.0,0.04,0.04,50.0,0.59,39,93,4,1
548150,5.0,51.0,0.18,0.19,200.0,0.59,45,94,4,1
548160,20.0,90.0,0.05,0.06,50.0,0.59,37,93,10,1
548170,99.0,158.0,0.18,0.27,50.0,0.49,35,93,10,1
548180,3.0,31.0,0.14,0.14,100.0,0.49,35,94,10,1
548190,103.0,250.0,0.09,0.1,100.0,0.59,38,94,10,1
548200,28.0,100.0,0.03,0.03,100.0,0.3,37,95,10,1
548210,52.0,128.0,0.04,0.04,50.0,0.59,33,95,10,1
548220,45.0,118.0,0.03,0.03,100.0,0.3,35,95,5,1
548230,73.0,73.0,0.02,0.02,100.0,0.3,37,94,5,1
548240,78.0,110.0,0.04,0.04,100.0,0.3,35,94,5,1
548250,26.0,100.0,0.0,0.0,100.0,0.3,33,93,5,1
548260,1.0,5.0,0.09,0.11,50.0,0.59,37,94,5,1
548270,95.0,562.0,0.27,0.33,100.0,0.3,36,95,5,1
548280,83.0,104.0,0.05,0.06,50.0,0.59,40,96,2,1
548290,101.0,118.0,0.04,0.04,100.0,0.3,41,95,2,1
548300,34.0,65.0,0.0,0.0,100.0,0.3,58,93,2,1
548310,18.0,40.0,0.03,0.03,50.0,0.59,60,90,2,1
548320,198.0,1243.0,0.31,0.42,100.0,0.59,51,91,2,1
548330,68.0,156.0,0.05,0.06,100.0,0.39,48,91,2,1
548340,64.0,88.0,0.0,0.0,100.0,0.3,38,90,13,1
548350,85.0,138.0,0.06,0.08,50.0,0.59,41,90,13,1
548360,73.0,200.0,0.02,0.02,100.0,0.3,48,91,13,1
548370,80.0,106.0,0.03,0.03,100.0,0.3,51,92,13,1
548380,106.0,204.0,0.79,0.96,50.0,0.79,43,92,13,1
548390,2.0,11.0,0.03,0.05,100.0,0.49,44,93,13,1
548400,26.0,350.0,1.04,1.28,100.0,0.59,46,95,10,1
548410,101.0,103.0,0.03,0.03,50.0,0.39,45,96,10,1
548420,51.0,76.0,0.03,0.03,100.0,0.3,44,96,10,1
548430,81.0,107.0,0.03,0.03,100.0,0.3,48,95,10,1
548440,71.0,96.0,0.04,0.04,50.0,0.3,50,95,10,1
548450,87.0,116.0,0.03,0.03,100.0,0.3,47,94,10,1
548460,8.0,101.0,0.04,0.05,100.0,0.39,50,94,8,1
548470,71.0,115.0,0.04,0.05,100.0,0.35,48,95,8,1
548480,96.0,102.0,0.03,0.03,50.0,0.39,44,93,8,1
548490,48.0,59.0,0.03,0.03,100.0,0.3,49,93,8,1
548500,96.0,101.0,0.0,0.0,100.0,0.49,59,94,8,1
548510,8.0,19.0,0.03,0.03,30.0,0.05,52,93,8,1
548520,95.0,100.0,0.05,0.05,50.0,0.3,49,93,10,1
548530,74.0,760.0,0.21,0.53,50.0,0.49,43,94,10,1
548540,76.0,95.0,0.06,0.09,100.0,0.2,38,92,10,1
548550,78.0,113.0,0.05,0.06,100.0,0.3,42,93,10,1
548560,94.0,101.0,0.04,0.05,100.0,0.39,45,95,10,1
548570,85.0,92.0,0.02,0.03,50.0,0.2,42,93,10,1
548580,102.0,203.0,0.27,0.41,100.0,0.3,47,94,21,1
548590,75.0,153.0,0.05,0.06,100.0,0.39,46,93,21,1
548600,77.0,93.0,0.03,0.03,50.0,0.59,40,92,21,1
548610,89.0,443.0,0.25,0.41,100.0,0.3,44,91,21,1
548620,119.0,825.0,0.46,0.99,100.0,0.49,45,91,21,1
548640,89.0,123.0,0.13,0.13,100.0,0.3,47,92,16,1
548650,88.0,156.0,0.13,0.13,100.0,0.3,45,92,16,1
548660,86.0,151.0,0.13,0.13,100.0,0.3,44,92,16,1
548670,187.0,606.0,0.19,0.23,50.0,0.59,37,91,16,1
548680,65.0,87.0,0.04,0.05,100.0,0.3,31,91,16,1
548690,59.0,88.0,0.05,0.05,100.0,0.3,38,92,16,1
548700,22.0,33.0,0.03,0.03,100.0,0.3,38,93,5,1
548710,69.0,85.0,0.14,0.14,100.0,0.2,31,91,5,1
548720,78.0,81.0,0.15,0.18,100.0,0.2,29,91,5,1
548730,4.0,164.0,0.03,0.04,100.0,0.49,33,89,5,1
548740,103.0,153.0,0.09,0.11,100.0,0.49,27,88,5,1
548750,101.0,126.0,0.1,0.1,50.0,0.39,27,89,5,1
548760,101.0,101.0,0.03,0.03,100.0,0.39,24,88,5,1
548770,98.0,104.0,0.0,0.0,100.0,0.59,29,89,5,1
548780,13.0,30.0,0.02,0.02,30.0,0.05,27,88,5,1
548790,16.0,98.0,0.04,0.05,50.0,0.59,30,88,5,1
548800,156.0,485.0,0.0,0.0,100.0,0.49,32,89,5,1
548810,46.0,76.0,0.14,0.16,100.0,0.2,33,88,5,1
548820,48.0,105.0,0.05,0.07,50.0,0.59,33,88,10,1
548830,113.0,230.0,0.45,0.55,50.0,0.97,29,88,10,1
548840,102.0,133.0,0.17,0.26,100.0,0.59,29,88,10,1
548850,102.0,133.0,0.17,0.26,100.0,0.59,27,88,10,1
548860,77.0,85.0,0.05,0.09,100.0,0.2,23,87,10,1
548870,47.0,103.0,0.03,0.03,100.0,0.39,25,88,10,1
548880,99.0,115.0,0.07,0.07,50.0,0.39,23,88,4,1
548890,58.0,78.0,0.27,0.3,100.0,0.2,30,88,4,1
548900,100.0,122.0,0.22,0.23,50.0,0.59,36,90,4,1
548910,80.0,125.0,0.23,0.23,100.0,0.3,33,90,4,1
548920,105.0,159.0,0.13,0.24,100.0,0.83,34,90,4,1
548930,184.0,1270.0,0.57,0.85,100.0,0.59,39,89,4,1
548940,100.0,153.0,0.07,0.1,50.0,0.39,52,89,10,1
548950,100.0,191.0,0.3,0.32,100.0,0.49,55,90,10,1
548960,5.0,163.0,0.86,0.91,50.0,0.39,52,89,10,1
548970,95.0,172.0,0.15,0.18,50.0,0.39,52,90,10,1
548980,112.0,248.0,0.46,0.58,50.0,0.97,38,89,10,1
548990,11.0,19.0,0.07,0.08,50.0,0.59,54,89,10,1
549000,11.0,19.0,0.07,0.08,50.0,0.59,53,89,14,1
549010,63.0,138.0,0.84,0.89,50.0,0.39,54,88,14,1
549020,72.0,316.0,0.04,0.12,100.0,0.3,55,89,14,1
549030,102.0,119.0,0.07,0.08,100.0,0.49,34,90,14,1
549040,106.0,172.0,0.06,0.08,50.0,0.39,37,89,14,1
549050,86.0,200.0,0.11,0.18,50.0,0.59,39,89,14,1
549060,33.0,76.0,0.03,0.04,100.0,0.3,37,90,11,1
549070,2.0,29.0,0.21,0.26,50.0,0.39,35,89,11,1
549080,100.0,140.0,0.14,0.18,50.0,0.39,37,89,11,1
549090,97.0,116.0,0.04,0.06,100.0,0.3,39,90,11,1
